ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
553574752,"Protein Power: The High-Protein/Low Carbohydrate Way to Lose Weight, Feel Fit, and Boost Your Health-in Just Weeks!",Michael R. Eades,1998,Bantam Books,http://images.amazon.com/images/P/0553574752.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553574752.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553574752.01.LZZZZZZZ.jpg,,,,
1878424114,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams (based on Creating Affluence),Deepak Chopra,1995,New World Library,http://images.amazon.com/images/P/1878424114.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1878424114.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1878424114.01.LZZZZZZZ.jpg,,,,
449227812,"An Eye for an Eye: The Doll (Blackstone Chronicles, No 1)",John Saul,1997,Fawcett Books,http://images.amazon.com/images/P/0449227812.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449227812.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449227812.01.LZZZZZZZ.jpg,,,,
1551666847,Cold Ridge,Carla Neggers,2003,Mira,http://images.amazon.com/images/P/1551666847.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551666847.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551666847.01.LZZZZZZZ.jpg,,,,
671704184,WEAVEWORLD (The Fantacy Classic),Clive Barker,1989,Pocket,http://images.amazon.com/images/P/0671704184.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671704184.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671704184.01.LZZZZZZZ.jpg,,,,
449217205,Straight,Dick Francis,1994,Fawcett Books,http://images.amazon.com/images/P/0449217205.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449217205.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449217205.01.LZZZZZZZ.jpg,,,,
449911012,The Genesis Code,John Case,1997,Ballantine Books,http://images.amazon.com/images/P/0449911012.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449911012.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449911012.01.LZZZZZZZ.jpg,,,,
60186526,Marrying Mom,Olivia Goldsmith,1996,Harpercollins,http://images.amazon.com/images/P/0060186526.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060186526.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060186526.01.LZZZZZZZ.jpg,,,,
60830956,Brave New World,Aldous Huxley,1984,HarperCollins Publishers,http://images.amazon.com/images/P/0060830956.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060830956.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060830956.01.LZZZZZZZ.jpg,,,,
1565123638,The Last Girls (Shannon Ravenel Books (Hardcover)),Lee Smith,2002,Algonquin Books of Chapel Hill,http://images.amazon.com/images/P/1565123638.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1565123638.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1565123638.01.LZZZZZZZ.jpg,,,,
743255453,"The Price of Loyalty: George W. Bush, the White House, and the Education of Paul O'Neill",Ron Suskind,2004,Simon &amp; Schuster,http://images.amazon.com/images/P/0743255453.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743255453.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743255453.01.LZZZZZZZ.jpg,,,,
140481346,Death of A Salesman,Arthur Miller,1998,Penguin USA (Paper),http://images.amazon.com/images/P/0140481346.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140481346.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140481346.01.LZZZZZZZ.jpg,,,,
316154075,A Darkness More Than Night,Michael Connelly,2001,Little Brown and Company,http://images.amazon.com/images/P/0316154075.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316154075.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316154075.01.LZZZZZZZ.jpg,,,,
051513239X,The Music of the Spheres,Elizabeth Redfern,2002,Jove Books,http://images.amazon.com/images/P/051513239X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/051513239X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/051513239X.01.LZZZZZZZ.jpg,,,,
671014919,My Gal Sunday,Mary Higgins Clark,2003,Pocket,http://images.amazon.com/images/P/0671014919.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671014919.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671014919.01.LZZZZZZZ.jpg,,,,
316037451,The Cat and the Curmudgeon,Cleveland Amory,1991,"Little, Brown",http://images.amazon.com/images/P/0316037451.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316037451.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316037451.01.LZZZZZZZ.jpg,,,,
553572369,Pay Dirt (Mrs. Murphy Mysteries (Paperback)),RITA MAE BROWN,1996,Bantam,http://images.amazon.com/images/P/0553572369.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553572369.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553572369.01.LZZZZZZZ.jpg,,,,
671021362,Return to Chaos (Buffy the Vampire Slayer),Craig Shaw Gardner,1998,Simon Spotlight Entertainment,http://images.amazon.com/images/P/0671021362.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671021362.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671021362.01.LZZZZZZZ.jpg,,,,
66212855,"Krakatoa : The Day the World Exploded: August 27, 1883",Simon Winchester,2003,HarperCollins,http://images.amazon.com/images/P/0066212855.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0066212855.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0066212855.01.LZZZZZZZ.jpg,,,,
393039242,A Little Yellow Dog: An Easy Rawlins Mystery (Easy Rawlins Mysteries (Hardcover)),Walter Mosley,1996,W. W. Norton &amp; Company,http://images.amazon.com/images/P/0393039242.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393039242.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393039242.01.LZZZZZZZ.jpg,,,,
440225590,Cuba Libre,Elmore Leonard,1999,Dell Publishing Company,http://images.amazon.com/images/P/0440225590.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440225590.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440225590.01.LZZZZZZZ.jpg,,,,
451161394,Beloved,Toni Morrison,1991,New Amer Library,http://images.amazon.com/images/P/0451161394.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451161394.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451161394.01.LZZZZZZZ.jpg,,,,
440209803,Get Shorty,Elmore Leonard,1991,Dell,http://images.amazon.com/images/P/0440209803.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440209803.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440209803.01.LZZZZZZZ.jpg,,,,
446355453,Master of the Game,Sidney Sheldon,1988,Warner Books,http://images.amazon.com/images/P/0446355453.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446355453.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446355453.01.LZZZZZZZ.jpg,,,,
451207521,Jackdaws,Ken Follett,2002,Signet Book,http://images.amazon.com/images/P/0451207521.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451207521.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451207521.01.LZZZZZZZ.jpg,,,,
312971230,Ice Station,Matthew J. Reilly,2000,St. Martin's Press,http://images.amazon.com/images/P/0312971230.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312971230.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312971230.01.LZZZZZZZ.jpg,,,,
61000019,The Blessing Way (Joe Leaphorn Novels),Tony Hillerman,1990,HarperTorch,http://images.amazon.com/images/P/0061000019.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061000019.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061000019.01.LZZZZZZZ.jpg,,,,
345367650,Polar Star,MARTIN CRUZ SMITH,1990,Ballantine Books,http://images.amazon.com/images/P/0345367650.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345367650.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345367650.01.LZZZZZZZ.jpg,,,,
440993717,The Wave (Laurel Leaf Books),Todd Strasser,1981,Laure Leaf,http://images.amazon.com/images/P/0440993717.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440993717.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440993717.01.LZZZZZZZ.jpg,,,,
671020307,Crystal (Orphans),V.C. Andrews,1998,Pocket,http://images.amazon.com/images/P/0671020307.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671020307.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671020307.01.LZZZZZZZ.jpg,,,,
894809946,What to Expect the Toddler Years,Arlene Eisenberg,1994,Workman Publishing,http://images.amazon.com/images/P/0894809946.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0894809946.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0894809946.01.LZZZZZZZ.jpg,,,,
553280945,The Mammoth Hunters (Earth's Children (Paperback)),JEAN M. AUEL,1986,Bantam,http://images.amazon.com/images/P/0553280945.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553280945.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553280945.01.LZZZZZZZ.jpg,,,,
440445450,How to Eat Fried Worms,THOMAS ROCKWELL,1953,Yearling,http://images.amazon.com/images/P/0440445450.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440445450.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440445450.01.LZZZZZZZ.jpg,,,,
671467263,LIFE UNIVERS EVRTH (Hitchhiker's Trilogy (Paperback)),Douglas Adams,1983,Pocket,http://images.amazon.com/images/P/0671467263.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671467263.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671467263.01.LZZZZZZZ.jpg,,,,
446527033,The Switch,Sandra Brown,2000,Warner Books,http://images.amazon.com/images/P/0446527033.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446527033.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446527033.01.LZZZZZZZ.jpg,,,,
8445071416,El Hobbit,J. R. R. Tolkien,1991,Minotauro,http://images.amazon.com/images/P/8445071416.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8445071416.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8445071416.01.LZZZZZZZ.jpg,,,,
312246560,The Phantom of Manhattan,Frederick Forsyth,1999,St Martins Pr,http://images.amazon.com/images/P/0312246560.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312246560.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312246560.01.LZZZZZZZ.jpg,,,,
3462032283,Zw�?¶lf.,Nick McDonell,2003,Kiepenheuer &amp; Witsch,http://images.amazon.com/images/P/3462032283.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3462032283.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3462032283.01.LZZZZZZZ.jpg,,,,
440114764,The cradle will fall,Mary Higgins Clark,1981,Dell,http://images.amazon.com/images/P/0440114764.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440114764.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440114764.01.LZZZZZZZ.jpg,,,,
375724672,True History of the Kelly Gang,Peter Carey,2001,Vintage Books USA,http://images.amazon.com/images/P/0375724672.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375724672.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375724672.01.LZZZZZZZ.jpg,,,,
042518000X,Nursery Crimes (Mommy-Track Mysteries (Paperback)),Ayelet Waldman,2001,Berkley Publishing Group,http://images.amazon.com/images/P/042518000X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042518000X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042518000X.01.LZZZZZZZ.jpg,,,,
345323440,Footfall,Larry Niven,1996,Del Rey Books,http://images.amazon.com/images/P/0345323440.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345323440.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345323440.01.LZZZZZZZ.jpg,,,,
671683063,Book of Virtues,William J. Bennett,1993,Simon &amp; Schuster,http://images.amazon.com/images/P/0671683063.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671683063.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671683063.01.LZZZZZZZ.jpg,,,,
067941388X,The Silent Passage: Menopause,Gail Sheehy,1992,Random House Inc,http://images.amazon.com/images/P/067941388X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067941388X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067941388X.01.LZZZZZZZ.jpg,,,,
671799312,SILENT PASSAGE: MENOPAUSE : SILENT PASSAGE: MENOPAUSE,Gail Sheehy,1993,Pocket,http://images.amazon.com/images/P/0671799312.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671799312.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671799312.01.LZZZZZZZ.jpg,,,,
425183181,A Little Magic,Nora Roberts,2002,Berkley Publishing Group,http://images.amazon.com/images/P/0425183181.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425183181.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425183181.01.LZZZZZZZ.jpg,,,,
553258478,Exodus,Leon Uris,1983,Bantam Books,http://images.amazon.com/images/P/0553258478.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553258478.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553258478.01.LZZZZZZZ.jpg,,,,
446601985,Iced,Carol Higgins Clark,1996,Warner Books,http://images.amazon.com/images/P/0446601985.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446601985.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446601985.01.LZZZZZZZ.jpg,,,,
044023719X,The Triumph of Katie Byrne,Barbara Taylor Bradford,2001,Island,http://images.amazon.com/images/P/044023719X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044023719X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044023719X.01.LZZZZZZZ.jpg,,,,
380703882,Communion : A True Story,Whitley Strieber,1988,Avon,http://images.amazon.com/images/P/0380703882.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380703882.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380703882.01.LZZZZZZZ.jpg,,,,
375703675,Dear Exile : The True Story of Two Friends Separated (for a Year) by an Ocean,HILARY LIFTIN,1999,Vintage,http://images.amazon.com/images/P/0375703675.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375703675.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375703675.01.LZZZZZZZ.jpg,,,,
671528904,Mindhunter : Inside the FBI's Elite Serial Crime Unit,John E. Douglas,1996,Pocket,http://images.amazon.com/images/P/0671528904.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671528904.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671528904.01.LZZZZZZZ.jpg,,,,
590962736,Voyage on the Great Titanic: The Diary of Margaret Ann Brady (Dear America),Ellen Emerson White,1998,Scholastic,http://images.amazon.com/images/P/0590962736.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590962736.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590962736.01.LZZZZZZZ.jpg,,,,
553212338,"Call of The Wild, White Fang (Bantam Classics)",JACK LONDON,1991,Bantam,http://images.amazon.com/images/P/0553212338.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553212338.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553212338.01.LZZZZZZZ.jpg,,,,
375421440,Three Junes,Julia Glass,2002,Pantheon Books,http://images.amazon.com/images/P/0375421440.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375421440.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375421440.01.LZZZZZZZ.jpg,,,,
140086838,Ceremony (Contemporary American Fiction Series),Leslie Marmon Silko,1988,Penguin Books,http://images.amazon.com/images/P/0140086838.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140086838.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140086838.01.LZZZZZZZ.jpg,,,,
425178765,Easy Prey,John Sandford,2001,Berkley Publishing Group,http://images.amazon.com/images/P/0425178765.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425178765.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425178765.01.LZZZZZZZ.jpg,,,,
425114236,Accidental Tourist,Anne Tyler,1988,Penguin Putnam~mass,http://images.amazon.com/images/P/0425114236.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425114236.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425114236.01.LZZZZZZZ.jpg,,,,
394726413,"Bright Lights, Big City: A Novel (Vintage Contemporaries)",Jay McInerney,1987,Vintage Books USA,http://images.amazon.com/images/P/0394726413.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394726413.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394726413.01.LZZZZZZZ.jpg,,,,
553801821,The Man Who Ate the 747,Ben Sherwood,2000,Bantam,http://images.amazon.com/images/P/0553801821.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553801821.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553801821.01.LZZZZZZZ.jpg,,,,
670873926,Larry's Party,Carol Shields,1997,Viking Books,http://images.amazon.com/images/P/0670873926.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670873926.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670873926.01.LZZZZZZZ.jpg,,,,
067978120X,Chasing Cezanne,Peter Mayle,1998,Vintage Books USA,http://images.amazon.com/images/P/067978120X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067978120X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067978120X.01.LZZZZZZZ.jpg,,,,
552998931,Chocolat,Joanne Harris,2001,Black Swan,http://images.amazon.com/images/P/0552998931.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0552998931.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0552998931.01.LZZZZZZZ.jpg,,,,
8423310353,El Camino (Coleccion Destinolibro),Miguel Delibes,1991,Continental Book Company,http://images.amazon.com/images/P/8423310353.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8423310353.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8423310353.01.LZZZZZZZ.jpg,,,,
1853260320,Mansfield Park (Wordsworth Collection),Jane Austen,1998,Wordsworth Editions Ltd,http://images.amazon.com/images/P/1853260320.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1853260320.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1853260320.01.LZZZZZZZ.jpg,,,,
553212540,The Picture of Dorian Gray (Bantam Classics),OSCAR WILDE,1982,Bantam,http://images.amazon.com/images/P/0553212540.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553212540.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553212540.01.LZZZZZZZ.jpg,,,,
451171357,The Agony and the Ecstasy: A Biographical Novel of Michelangelo,Irving Stone,1996,Signet Book,http://images.amazon.com/images/P/0451171357.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451171357.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451171357.01.LZZZZZZZ.jpg,,,,
451179900,Key Witness,J. F. Freedman,1998,Signet Book,http://images.amazon.com/images/P/0451179900.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451179900.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451179900.01.LZZZZZZZ.jpg,,,,
451165594,The I-5 Killer (Signet True Crime S.),Ann Rule,1989,Signet Book,http://images.amazon.com/images/P/0451165594.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451165594.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451165594.01.LZZZZZZZ.jpg,,,,
440213320,Deadlock (V.I. Warshawski Novels (Paperback)),SARA PARETSKY,1992,Dell,http://images.amazon.com/images/P/0440213320.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440213320.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440213320.01.LZZZZZZZ.jpg,,,,
515116475,Mallory's Oracle (Kathleen Mallory Novels (Paperback)),Carol O'Connell,1995,Jove Books,http://images.amazon.com/images/P/0515116475.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515116475.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515116475.01.LZZZZZZZ.jpg,,,,
449001946,Murder at the Watergate (Capital Crime Mysteries),Margaret Truman,1999,Fawcett Books,http://images.amazon.com/images/P/0449001946.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449001946.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449001946.01.LZZZZZZZ.jpg,,,,
055357910X,Meg,Steve Alten,1998,Bantam Books,http://images.amazon.com/images/P/055357910X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055357910X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055357910X.01.LZZZZZZZ.jpg,,,,
140430164,Mansfield Park (Penguin Classics),Jane Austen,1988,Penguin USA,http://images.amazon.com/images/P/0140430164.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140430164.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140430164.01.LZZZZZZZ.jpg,,,,
812505182,"The Magic of Recluce (Recluce series, Book 1)",L. E. Modesitt Jr.,1992,Tor Fantasy,http://images.amazon.com/images/P/0812505182.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812505182.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812505182.01.LZZZZZZZ.jpg,,,,
575400951,About a Boy Uk,Nick Hornby,1998,Trafalgar Square,http://images.amazon.com/images/P/0575400951.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0575400951.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0575400951.01.LZZZZZZZ.jpg,,,,
3453150538,Weit wie das Meer.,Nicholas Sparks,1999,Heyne,http://images.amazon.com/images/P/3453150538.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3453150538.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3453150538.01.LZZZZZZZ.jpg,,,,
2070416801,Balzac Et LA Petite Tailleuse Chino,Daj Sijie,2002,Gallimard Jeunesse,http://images.amazon.com/images/P/2070416801.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2070416801.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2070416801.01.LZZZZZZZ.jpg,,,,
671685635,Ghost Story,Peter Straub,1989,Pocket,http://images.amazon.com/images/P/0671685635.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671685635.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671685635.01.LZZZZZZZ.jpg,,,,
143035002,Anna Karenina (Oprah's Book Club),Leo Tolstoy,2004,Penguin Books,http://images.amazon.com/images/P/0143035002.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0143035002.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0143035002.01.LZZZZZZZ.jpg,,,,
891075275,Piercing the Darkness,Frank E. Peretti,1989,Crossway Books,http://images.amazon.com/images/P/0891075275.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0891075275.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0891075275.01.LZZZZZZZ.jpg,,,,
64471969,Shade's Children,Garth Nix,1998,Eos,http://images.amazon.com/images/P/0064471969.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064471969.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064471969.01.LZZZZZZZ.jpg,,,,
553256971,Dancing In the Light,Shirley MacLaine,1986,Bantam Doubleday Dell,http://images.amazon.com/images/P/0553256971.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553256971.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553256971.01.LZZZZZZZ.jpg,,,,
451191722,Talking to Heaven: A Medium's Message of Life After Death,James Van Praagh,1999,Signet Book,http://images.amazon.com/images/P/0451191722.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451191722.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451191722.01.LZZZZZZZ.jpg,,,,
60391782,Girlfriend in a Coma,Douglas Coupland,1998,ReganBooks,http://images.amazon.com/images/P/0060391782.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060391782.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060391782.01.LZZZZZZZ.jpg,,,,
044022859X,Holes (Readers Circle),LOUIS SACHAR,2001,Laurel Leaf,http://images.amazon.com/images/P/044022859X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044022859X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044022859X.01.LZZZZZZZ.jpg,,,,
486277860,The Awakening (Dover Thrift Editions),Kate Chopin,1993,Dover Publications,http://images.amazon.com/images/P/0486277860.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486277860.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486277860.01.LZZZZZZZ.jpg,,,,
486268780,Selected Poems (Dover Thrift Editions),Walt Whitman,1991,Dover Publications,http://images.amazon.com/images/P/0486268780.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486268780.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486268780.01.LZZZZZZZ.jpg,,,,
553278592,Sweet Revenge,NORA ROBERTS,1997,Bantam,http://images.amazon.com/images/P/0553278592.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553278592.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553278592.01.LZZZZZZZ.jpg,,,,
446611638,Lost Light,Michael Connelly,2004,Warner Vision,http://images.amazon.com/images/P/0446611638.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446611638.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446611638.01.LZZZZZZZ.jpg,,,,
451201256,Suspicion of Malice,Barbara Parker,2001,Signet Book,http://images.amazon.com/images/P/0451201256.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451201256.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451201256.01.LZZZZZZZ.jpg,,,,
743456173,Just the Way You Are,Christina Dodd,2003,Pocket,http://images.amazon.com/images/P/0743456173.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743456173.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743456173.01.LZZZZZZZ.jpg,,,,
671004271,The Evening Star,Larry McMurtry,1996,Pocket,http://images.amazon.com/images/P/0671004271.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671004271.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671004271.01.LZZZZZZZ.jpg,,,,
345331001,Texas Heat,Fern Michaels,1994,Ivy Books,http://images.amazon.com/images/P/0345331001.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345331001.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345331001.01.LZZZZZZZ.jpg,,,,
